Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
2.02034E-4,50.012670794,0.521182891,0.148641926,0.549019608,0
2.02768E-4,50.255645471,0.522087728,0.147448015,0.549019608,0
2.03522E-4,50.519826326,0.523013376,0.146154611,0.549019608,0
2.0463E-4,50.764725913,0.524367572,0.1449607,0.549019608,0
2.06136E-4,51.011210799,0.526196917,0.143766789,0.549019608,0
2.06904E-4,51.259122394,0.527123512,0.142572878,0.549019608,0
2.08204E-4,51.508228256,0.528684258,0.141378967,0.549019608,0
2.09055E-4,51.758626427,0.52970094,0.140185056,0.549019608,0
2.10115E-4,52.010337935,0.530960114,0.138991145,0.549019608,0
2.1114E-4,52.263023175,0.532172203,0.137797234,0.549019608,0
2.12164E-4,52.517065114,0.533376395,0.136603323,0.549019608,0
2.12979E-4,52.750969569,0.53433015,0.135508905,0.549019608,0
2.14166E-4,53.00733611,0.535713464,0.134314994,0.549019608,0
2.15179E-4,53.264977208,0.536887249,0.133121082,0.549019608,0
2.16153E-4,53.502168691,0.538009192,0.132026664,0.549019608,0
2.17144E-4,53.762334904,0.539145978,0.130832753,0.549019608,0
2.18228E-4,54.001833899,0.540382903,0.129738334,0.549019608,0
2.19453E-4,54.264489835,0.541773405,0.128544423,0.549019608,0
2.20159E-4,54.506270957,0.542570702,0.127450005,0.549019608,0
2.2115E-4,54.771120219,0.543684549,0.126256094,0.549019608,0
2.22349E-4,55.015272638,0.545025724,0.125161675,0.549019608,0
2.23217E-4,55.260538872,0.545991598,0.124067257,0.549019608,0
2.24286E-4,55.506653736,0.547176048,0.122972839,0.549019608,0
2.25219E-4,55.754010507,0.548204723,0.12187842,0.549019608,0
2.26682E-4,56.002644092,0.549807774,0.120784002,0.549019608,0
2.27829E-4,56.252663563,0.551056513,0.119689583,0.549019608,0
2.28845E-4,56.503875239,0.552157475,0.118595165,0.549019608,0
2.29655E-4,56.75604808,0.553031175,0.117500746,0.549019608,0
2.30535E-4,57.009244488,0.553976314,0.116406328,0.549019608,0
2.31325E-4,57.263398009,0.554820772,0.115311909,0.549019608,0
2.31939E-4,57.518349669,0.555475247,0.114217491,0.549019608,0
2.32648E-4,57.750706964,0.556229628,0.113222565,0.549019608,0
2.33838E-4,58.007503785,0.557488471,0.112128146,0.549019608,0
2.345E-4,58.265112457,0.558185116,0.111033728,0.549019608,0
2.35888E-4,58.500482393,0.559640049,0.110038802,0.549019608,0
2.37048E-4,58.7606764,0.560849156,0.108944384,0.549019608,0
2.3776E-4,59.02179309,0.561587745,0.107849965,0.549019608,0
2.39408E-4,59.260403196,0.563287066,0.106855039,0.549019608,0
2.40681E-4,59.500358377,0.56459109,0.105860113,0.549019608,0
2.41938E-4,59.766029936,0.56587164,0.104765695,0.549019608,0
2.42552E-4,60.008245431,0.566493768,0.103770769,0.549019608,0
2.43191E-4,60.251063074,0.56713974,0.102775843,0.549019608,0
2.45183E-4,60.519726647,0.569141757,0.101681425,0.549019608,0
2.46269E-4,60.765480343,0.570225188,0.100686499,0.549019608,0
2.47122E-4,61.012129129,0.571072293,0.099691573,0.549019608,0
2.47901E-4,61.259778586,0.571843487,0.098696647,0.549019608,0
2.48705E-4,61.508183122,0.57263571,0.097701721,0.549019608,0
2.49936E-4,61.757268911,0.573843149,0.096706795,0.549019608,0
2.50783E-4,62.007626661,0.574670925,0.095711869,0.549019608,0
2.51597E-4,62.258793921,0.575462748,0.094716944,0.549019608,0
2.52706E-4,62.510960754,0.576536606,0.093722018,0.549019608,0
2.54143E-4,62.764482686,0.577920235,0.092727092,0.549019608,0
2.55284E-4,63.019399751,0.579012384,0.091732166,0.549019608,0
2.56717E-4,63.275496371,0.580376309,0.09073724,0.549019608,0
2.57555E-4,63.506940445,0.581169656,0.089841807,0.549019608,0
2.59118E-4,63.765578447,0.582642415,0.088846881,0.549019608,0
2.60447E-4,64.025500496,0.583885534,0.087851955,0.549019608,0
2.62474E-4,64.260825439,0.585768246,0.086956522,0.549019608,0
2.63547E-4,64.523753343,0.586757736,0.085961596,0.549019608,0
2.65497E-4,64.762053052,0.588544177,0.085066163,0.549019608,0
2.66961E-4,65.001776516,0.589875058,0.084170729,0.549019608,0
2.68739E-4,65.26962352,0.591479924,0.083175803,0.549019608,0
2.70436E-4,65.512163841,0.593000279,0.08228037,0.549019608,0
2.71471E-4,65.756057107,0.593921279,0.081384937,0.549019608,0
2.72896E-4,66.001143762,0.595183495,0.080489504,0.549019608,0
2.74182E-4,66.274613568,0.596316041,0.079494578,0.549019608,0
2.75478E-4,66.52214614,0.597450745,0.078599144,0.549019608,0
2.76559E-4,66.770619964,0.598392379,0.077703711,0.549019608,0
2.77602E-4,67.019831084,0.599296489,0.076808278,0.568627451,0
2.79065E-4,67.270314853,0.600558182,0.075912844,0.568627451,0
2.81111E-4,67.522415508,0.602308985,0.075017411,0.568627451,0
2.82487E-4,67.775982746,0.603478147,0.074121978,0.568627451,0
2.83295E-4,68.002347126,0.604161243,0.073326037,0.568627451,0
2.85299E-4,68.258434365,0.605846007,0.072430604,0.568627451,0
2.87023E-4,68.516153123,0.607283853,0.071535171,0.568627451,0
2.88443E-4,68.775471683,0.608460118,0.070639737,0.568627451,0
2.89249E-4,69.006806791,0.609124628,0.069843797,0.568627451,0
2.91174E-4,69.267935796,0.610702857,0.068948363,0.568627451,0
2.92615E-4,69.501479181,0.611875387,0.068152423,0.568627451,0
2.95441E-4,69.765979704,0.614155699,0.067256989,0.568627451,0
2.97242E-4,70.002942868,0.615595061,0.066461049,0.568627451,0
2.98082E-4,70.270956918,0.616262091,0.065565615,0.568627451,0
2.99416E-4,70.510008753,0.617317544,0.064769675,0.568627451,0
3.01156E-4,70.750508013,0.618685454,0.063973734,0.568627451,0
3.02502E-4,71.022222902,0.619737573,0.063078301,0.568627451,0
3.0433E-4,71.265020093,0.621156259,0.06228236,0.568627451,0
3.05626E-4,71.50929828,0.6221558,0.061486419,0.588235294,0
3.06545E-4,71.754209292,0.622861241,0.060690479,0.588235294,0
3.08914E-4,72.000563958,0.624667536,0.059894538,0.588235294,0
3.11037E-4,72.279507064,0.626272329,0.058999105,0.588235294,0
3.11817E-4,72.528595558,0.626858455,0.058203164,0.588235294,0
3.12824E-4,72.778525167,0.627611756,0.057407223,0.607843137,0
3.15392E-4,73.02998474,0.62952074,0.056611282,0.607843137,0
3.16638E-4,73.251119936,0.630439655,0.055914834,0.607843137,0
3.17458E-4,73.504742003,0.63104261,0.055118894,0.607843137,0
3.18591E-4,73.759282652,0.631871746,0.054322953,0.607843137,0
3.20254E-4,74.014981004,0.633081313,0.053527012,0.62745098,0
3.22295E-4,74.272330866,0.634555883,0.052731072,0.647058824,0
3.23405E-4,74.530666197,0.635353266,0.051935131,0.647058824,0
3.24576E-4,74.757503799,0.636190011,0.051238683,0.647058824,0
3.26596E-4,75.017931914,0.63762469,0.050442742,0.647058824,0
3.2831E-4,75.279856858,0.638832945,0.049646801,0.647058824,0
3.30763E-4,75.510918083,0.640549093,0.048950353,0.647058824,0
3.32505E-4,75.775960115,0.641757433,0.048154412,0.666666667,0
3.34604E-4,76.009718178,0.643202791,0.047457964,0.68627451,0
3.36946E-4,76.278524168,0.644802272,0.046662024,0.68627451,0
3.38952E-4,76.515211664,0.646160521,0.045965576,0.68627451,0
3.40662E-4,76.753161328,0.647309853,0.045269127,0.68627451,0
3.42112E-4,77.026398964,0.648279019,0.044473187,0.68627451,0
3.4503E-4,77.266967762,0.650213216,0.043776739,0.68627451,0
3.46041E-4,77.508904705,0.650878591,0.043080291,0.68627451,0
3.49287E-4,77.752413704,0.652997219,0.042383842,0.68627451,0
3.51616E-4,78.032767175,0.65450149,0.041587902,0.68627451,0
3.54283E-4,78.279853865,0.65620783,0.040891454,0.705882353,0
3.57835E-4,78.529301127,0.658455232,0.040195005,0.705882353,0
3.60318E-4,78.780773582,0.660008813,0.039498557,0.705882353,0
3.62991E-4,79.033811421,0.661664997,0.038802109,0.705882353,0
3.65773E-4,79.252865191,0.663372042,0.038205154,0.705882353,0
3.68361E-4,79.510021933,0.664944689,0.037508706,0.745098039,0
3.70098E-4,79.768447282,0.665991878,0.036812257,0.745098039,0
3.72219E-4,80.028650122,0.667262028,0.036115809,0.745098039,0
3.73156E-4,80.252282435,0.667820182,0.035518854,0.745098039,0
3.75041E-4,80.514438157,0.668937155,0.034822406,0.745098039,0
3.7704E-4,80.777788582,0.670112859,0.034125958,0.745098039,0
3.80293E-4,81.005263054,0.672009364,0.033529002,0.745098039,0
3.82897E-4,81.272323968,0.673511706,0.032832554,0.745098039,0
3.85931E-4,81.503436207,0.675244876,0.032235598,0.745098039,0
3.89025E-4,81.774927547,0.67699322,0.03153915,0.745098039,0
3.91385E-4,82.009066755,0.678314459,0.030942195,0.745098039,0
3.94126E-4,82.284172902,0.679835636,0.030245747,0.745098039,0
3.97503E-4,82.521944189,0.681689608,0.029648791,0.745098039,0
4.01057E-4,82.761524958,0.683618152,0.029051836,0.745098039,0
4.05752E-4,83.003635316,0.68612974,0.02845488,0.745098039,0
4.10599E-4,83.289415213,0.688681634,0.027758432,0.745098039,0
4.14405E-4,83.536807578,0.690655989,0.027161476,0.764705882,0
4.21712E-4,83.788509667,0.694378011,0.026564521,0.764705882,0
4.23211E-4,84.041910146,0.695130699,0.025967565,0.764705882,0
4.27513E-4,84.254395833,0.697269894,0.025470102,0.764705882,0
4.32834E-4,84.512725002,0.699874542,0.024873147,0.784313725,0
4.36372E-4,84.774024254,0.701581413,0.024276191,0.803921569,0
4.39091E-4,85.036919213,0.70288042,0.023679236,0.803921569,0
4.46509E-4,85.25917586,0.706367068,0.023181773,0.803921569,0
4.51179E-4,85.528786077,0.708520348,0.022584817,0.803921569,0
4.5595E-4,85.755946128,0.710687998,0.022087354,0.803921569,0
4.61791E-4,86.031644024,0.713298439,0.021490399,0.823529412,0
4.65338E-4,86.263622473,0.714860442,0.020992936,0.823529412,0
4.67172E-4,86.543639857,0.715661752,0.02039598,0.843137255,0
4.75955E-4,86.781169234,0.719436413,0.019898518,0.843137255,0
4.8636E-4,87.021643575,0.723781085,0.019401055,0.882352941,0
4.9121E-4,87.266755303,0.725760362,0.018903592,0.882352941,0
4.9655E-4,87.513963472,0.727907082,0.018406129,0.882352941,0
5.04399E-4,87.764192867,0.731002119,0.017908666,0.882352941,0
5.07435E-4,88.017377931,0.732180403,0.017411203,0.882352941,0
5.16374E-4,88.273362663,0.735590952,0.01691374,0.882352941,0
5.22137E-4,88.533253742,0.737744073,0.016416277,0.882352941,0
5.25228E-4,88.795139396,0.73888428,0.015918814,0.882352941,0
5.30081E-4,89.006593321,0.740654789,0.015520844,0.882352941,0
5.37906E-4,89.274238444,0.743459915,0.015023381,0.882352941,0
5.48022E-4,89.545340822,0.746997024,0.014525918,0.882352941,0
5.52809E-4,89.765339207,0.748637235,0.014127947,0.882352941,0
5.64203E-4,90.045707044,0.752457122,0.013630485,0.882352941,0
5.68649E-4,90.272707532,0.753916257,0.013232514,0.882352941,0
5.72688E-4,90.501279381,0.755226867,0.012834544,0.882352941,0
5.79966E-4,90.789783946,0.757553957,0.012337081,0.882352941,0
5.89662E-4,91.023945222,0.760586069,0.011939111,0.882352941,0
5.93215E-4,91.260466045,0.761678063,0.01154114,0.921568627,0
6.06037E-4,91.500702992,0.7655381,0.01114317,0.921568627,0
6.13377E-4,91.806099388,0.767692041,0.010645707,0.921568627,0
6.16714E-4,92.052013639,0.768658203,0.010247737,0.921568627,0
6.19441E-4,92.299228715,0.769441899,0.009849766,0.921568627,0
6.25939E-4,92.549116626,0.771287942,0.009451796,0.921568627,0
6.35492E-4,92.8023014,0.773948886,0.009053825,0.921568627,0
6.50407E-4,93.059605491,0.77798181,0.008655855,0.921568627,0
6.57807E-4,93.256149719,0.779929721,0.008357377,0.921568627,0
6.69898E-4,93.522253498,0.783039879,0.007959407,0.921568627,0
6.7647E-4,93.79194906,0.78469409,0.007561437,0.921568627,0
6.823E-4,94.063368754,0.786140233,0.007163466,0.921568627,0
6.87758E-4,94.268710929,0.787476739,0.006864989,0.921568627,0
6.97435E-4,94.546220483,0.789805752,0.006467018,0.921568627,0
7.08559E-4,94.757905469,0.792420667,0.00616854,0.921568627,0
7.23971E-4,95.04443202,0.795937879,0.00577057,0.921568627,0
7.32802E-4,95.263343188,0.797900137,0.005472092,0.921568627,0
7.51008E-4,95.55925352,0.801828494,0.005074122,0.941176471,0
7.59772E-4,95.786277677,0.803665548,0.004775644,0.941176471,0
7.61275E-4,96.014412899,0.803977221,0.004477166,0.941176471,0
7.69389E-4,96.321245318,0.805642699,0.004079196,0.941176471,0
7.74818E-4,96.553310029,0.806741308,0.003780718,0.941176471,0
