Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.37799E-4,36.0016879,0.409574695,0.194722111,0,0
1.39388E-4,36.251196671,0.412350635,0.192922831,0,0
1.40858E-4,36.503178135,0.414893624,0.191123551,0,0
1.42782E-4,36.758559006,0.418192417,0.18932427,0,0
1.43571E-4,37.001920612,0.419533014,0.18762495,0,0
1.4502E-4,37.261526926,0.421981085,0.18582567,0,0
1.46318E-4,37.509247006,0.424155845,0.184126349,0,0
1.47535E-4,37.759272516,0.426179383,0.182427029,0,0
1.48996E-4,38.01118919,0.42859187,0.180727709,0,0
1.50787E-4,38.251083887,0.43152026,0.179128349,0,0
1.52159E-4,38.508699918,0.433743088,0.177429028,0,0
1.53438E-4,38.753407277,0.435800856,0.175829668,0,0
1.54916E-4,39.015461023,0.438159068,0.174130348,0,0
1.56285E-4,39.264484006,0.440326356,0.172530988,0,0
1.57399E-4,39.515626547,0.442076839,0.170931627,0,0
1.58686E-4,39.752792338,0.444086261,0.169432227,0,0
1.59996E-4,40.007926077,0.446117898,0.167832867,0,0
1.616E-4,40.265543269,0.448583075,0.166233507,0,0
1.63058E-4,40.509009159,0.450805817,0.164734106,0,0
1.64267E-4,40.754490339,0.452635798,0.163234706,0,0
1.65566E-4,41.002005569,0.454587366,0.161735306,0.25,0
1.67197E-4,41.251715842,0.457018882,0.160235906,0.25,0
1.68302E-4,41.503314958,0.458655158,0.158736505,0.25,0
1.70257E-4,41.756992311,0.46152328,0.157237105,0.25,0
1.71456E-4,42.0133568,0.463267502,0.155737705,0.25,0
1.73232E-4,42.254800276,0.465831163,0.154338265,0.25,0
1.74507E-4,42.515712363,0.467656169,0.152838864,0.25,0
1.76396E-4,42.761044898,0.470337601,0.151439424,0.25,0
1.78226E-4,43.00927475,0.472909483,0.150039984,0.25,0
1.80178E-4,43.260230835,0.475625106,0.148640544,0.25,0
1.8206E-4,43.514253474,0.478218188,0.147241104,0.25,0
1.83229E-4,43.751606982,0.479814517,0.145941623,0.25,0
1.8486E-4,44.009580907,0.482027078,0.144542183,0.25,0
1.8617E-4,44.250983996,0.483790151,0.143242703,0.25,0
1.87429E-4,44.512746206,0.485473529,0.141843263,0.25,0
1.88813E-4,44.757265253,0.487311989,0.140543782,0.25,0
1.91066E-4,45.004418755,0.490276277,0.139244302,0.25,0
1.9257E-4,45.253666241,0.492235363,0.137944822,0.25,0
1.9332E-4,45.504423282,0.493206524,0.136645342,0.25,0
1.95175E-4,45.756929908,0.495594223,0.135345862,0.25,0
1.96061E-4,46.011219452,0.49672622,0.134046381,0.25,0
1.97478E-4,46.267279996,0.498526919,0.132746901,0.25,0
1.98767E-4,46.504959357,0.500153199,0.131547381,0.25,0
2.00468E-4,46.764427287,0.502283193,0.130247901,0.25,0
2.02604E-4,47.006446751,0.504932556,0.129048381,0.25,0
2.03898E-4,47.250627019,0.506523902,0.12784886,0.25,0
2.06265E-4,47.517610417,0.509409826,0.12654938,0.25,0
2.07642E-4,47.766136677,0.511072341,0.12534986,0.25,0
2.09569E-4,48.016415982,0.513380414,0.12415034,0.25,0
2.10519E-4,48.268404108,0.514509334,0.12295082,0.25,0
2.12143E-4,48.500791455,0.516428603,0.121851259,0.25,0
2.13756E-4,48.756428478,0.518319906,0.120651739,0.25,0
2.14659E-4,49.013445138,0.519372826,0.119452219,0.25,0
2.16071E-4,49.250403024,0.521008929,0.118352659,0.25,0
2.17602E-4,49.510618175,0.522770587,0.117153139,0.25,0
2.19685E-4,49.751571285,0.525147659,0.116053579,0.25,0
2.21498E-4,50.016245202,0.52719631,0.114854058,0.25,0
2.23582E-4,50.261141289,0.529529817,0.113754498,0.25,0
2.25148E-4,50.508378128,0.531268297,0.112654938,0.25,0
2.27474E-4,50.757016341,0.533827242,0.111555378,0.25,0
2.2892E-4,51.008018074,0.535403816,0.110455818,0.25,0
2.30934E-4,51.261186075,0.537581538,0.109356257,0.25,0
2.33298E-4,51.516743883,0.540113097,0.108256697,0.25,0
2.34346E-4,51.750792177,0.541225435,0.107257097,0.25,0
2.36569E-4,52.010112157,0.543569048,0.106157537,0.25,0
2.3828E-4,52.2715523,0.545356343,0.105057977,0.25,0
2.40526E-4,52.511079362,0.547681156,0.104058377,0.25,0
2.42316E-4,52.752592091,0.549517896,0.103058776,0.25,0
2.44726E-4,53.020515667,0.551965967,0.101959216,0.25,0
2.47158E-4,53.266734878,0.554410328,0.100959616,0.25,0
2.49512E-4,53.515320105,0.556750555,0.099960016,0.25,0
2.50844E-4,53.7657598,0.558064241,0.098960416,0.25,0
2.52428E-4,54.017698582,0.559616744,0.097960816,0.25,0
2.54044E-4,54.27131618,0.561188432,0.096961216,0.25,0
2.55832E-4,54.50116511,0.562914929,0.096061575,0.25,0
2.58424E-4,54.758225407,0.565393449,0.095061975,0.25,0
2.60108E-4,55.017493048,0.566988748,0.094062375,0.25,0
2.63151E-4,55.253136615,0.569842015,0.093162735,0.25,0
2.65952E-4,55.517380981,0.57243607,0.092163135,0.25,0
2.68018E-4,55.758349806,0.574328405,0.091263495,0.25,0
2.69866E-4,56.000808671,0.576007532,0.090363854,0.25,0
2.7245E-4,56.271817033,0.578332788,0.089364254,0.25,0
2.74225E-4,56.517939501,0.579915828,0.088464614,0.25,0
2.75969E-4,56.765522707,0.581459756,0.087564974,0.25,0
2.77629E-4,57.014644403,0.5829187,0.086665334,0.25,0
2.79907E-4,57.265600757,0.584904105,0.085765694,0.25,0
2.82549E-4,57.518705308,0.58718326,0.084866054,0.25,0
2.8473E-4,57.773961305,0.589045083,0.083966413,0.25,0
2.86596E-4,58.002369222,0.590626115,0.083166733,0.25,0
2.88713E-4,58.261541211,0.592404311,0.082267093,0.25,0
2.90433E-4,58.522260047,0.593837739,0.081367453,0.25,0
2.91827E-4,58.755250592,0.594991528,0.080567773,0.25,0
2.94345E-4,59.018990605,0.597060126,0.079668133,0.25,0
2.95927E-4,59.255238583,0.598349227,0.078868453,0.25,0
2.97278E-4,59.522251186,0.599443274,0.077968812,0.25,0
2.99759E-4,59.761183098,0.601437306,0.077169132,0.25,0
3.03003E-4,60.002429312,0.604015222,0.076369452,0.25,0
3.06253E-4,60.276650738,0.606564105,0.075469812,0.25,0
3.08156E-4,60.52222547,0.608040849,0.074670132,0.25,0
3.10266E-4,60.769581125,0.609666112,0.073870452,0.25,0
3.11236E-4,61.018168741,0.610409037,0.073070772,0.25,0
3.136E-4,61.267978696,0.612206789,0.072271092,0.25,0
3.15018E-4,61.519459801,0.613277405,0.071471411,0.25,0
3.16652E-4,61.77232677,0.614503749,0.070671731,0.25,0
3.21376E-4,62.027678495,0.618005489,0.069872051,0.25,0
3.22569E-4,62.252967957,0.618880234,0.069172331,0.25,0
3.25752E-4,62.512424952,0.621193299,0.068372651,0.25,0
3.28796E-4,62.774609862,0.623379526,0.067572971,0.25,0
3.307E-4,63.005451697,0.624734396,0.066873251,0.25,0
3.3393E-4,63.271633014,0.627010066,0.066073571,0.25,0
3.35179E-4,63.506090641,0.627882934,0.06537385,0.25,0
3.37525E-4,63.775414301,0.62951077,0.06457417,0.25,0
3.39699E-4,64.012664825,0.631006778,0.06387445,0.25,0
3.42114E-4,64.251744784,0.632655229,0.06317473,0.25,0
3.44259E-4,64.526368011,0.634106309,0.06237505,0.25,0
3.45388E-4,64.767684444,0.634865954,0.06167533,0.25,0
3.4776E-4,65.010282215,0.636451024,0.06097561,0.25,0
3.51328E-4,65.255213713,0.638809346,0.06027589,0.25,0
3.53825E-4,65.502123546,0.640441764,0.05957617,0.25,0
3.56034E-4,65.750640997,0.641873764,0.058876449,0.25,0
3.57978E-4,66.000771471,0.643124298,0.058176729,0.25,0
3.60253E-4,66.252099473,0.64457683,0.057477009,0.5,0
3.63236E-4,66.505625605,0.64646379,0.056777289,0.5,0
3.67359E-4,66.761484582,0.649039574,0.056077569,0.5,0
3.70324E-4,67.019904038,0.650868202,0.055377849,0.5,0
3.73183E-4,67.280335646,0.652613736,0.054678129,0.5,0
3.76532E-4,67.505402102,0.654636531,0.054078369,0.5,0
3.79133E-4,67.770051698,0.656191501,0.053378649,0.5,0
3.82694E-4,68.03676542,0.658297112,0.052678928,0.5,0
3.84285E-4,68.267099311,0.659229738,0.052079168,0.5,0
3.86928E-4,68.537399312,0.660768144,0.051379448,0.5,0
3.89306E-4,68.770314047,0.6621399,0.050779688,0.5,0
3.91351E-4,69.004431708,0.663310937,0.050179928,0.5,0
3.95782E-4,69.280011765,0.665820958,0.049480208,0.5,0
4.01191E-4,69.519489336,0.668833973,0.048880448,0.5,0
4.04763E-4,69.761608573,0.670794548,0.048280688,0.5,0
4.07375E-4,70.005327421,0.672213404,0.047680928,0.5,0
4.09066E-4,70.250485412,0.673125508,0.047081168,0.5,0
4.1331E-4,70.538559912,0.675392777,0.046381447,0.5,0
4.14585E-4,70.787003336,0.67606747,0.045781687,0.5,0
4.18644E-4,71.037345157,0.678197651,0.045181927,0.5,0
4.22332E-4,71.289993984,0.680108658,0.044582167,0.5,0
4.26029E-4,71.502682172,0.682001889,0.044082367,0.75,0
4.30862E-4,71.759523892,0.684443228,0.043482607,0.75,0
4.31877E-4,72.018362803,0.684951255,0.042882847,0.75,0
4.33407E-4,72.277913433,0.685713961,0.042283087,0.75,0
4.34579E-4,72.538406766,0.686295687,0.041683327,0.75,0
4.38647E-4,72.757110174,0.688298017,0.041183527,1,0
4.40867E-4,73.021155399,0.689380189,0.040583766,1,0
4.45003E-4,73.28750007,0.691376022,0.039984006,1,0
4.48731E-4,73.511182105,0.693153297,0.039484206,1,0
4.5225E-4,73.781683488,0.694812362,0.038884446,1,0
4.54079E-4,74.008421779,0.695667386,0.038384646,1,0
4.55734E-4,74.281478636,0.696437052,0.037784886,1,0
4.56763E-4,74.509716327,0.696913924,0.037285086,1,0
4.62977E-4,74.786561333,0.699760191,0.036685326,1,0
4.66644E-4,75.019193533,0.701415426,0.036185526,1,0
4.6988E-4,75.253039529,0.702860369,0.035685726,1,0
4.70507E-4,75.535160142,0.703139077,0.035085966,1,0
4.72681E-4,75.770957756,0.704100185,0.034586166,1,0
4.74389E-4,76.008011316,0.704851082,0.034086365,1,0
4.78819E-4,76.293855777,0.706781374,0.033486605,1,0
4.84107E-4,76.534921089,0.709052255,0.032986805,1,0
4.87069E-4,76.77780215,0.710308871,0.032487005,1,0
4.90137E-4,77.022139625,0.71159936,0.031987205,1,0
4.94098E-4,77.268361048,0.713248341,0.031487405,1,0
4.99174E-4,77.517027919,0.715334325,0.030987605,1,0
5.0195E-4,77.767656886,0.716462182,0.030487805,1,0
5.03739E-4,78.019232943,0.717184516,0.029988005,1,0
5.07552E-4,78.271995399,0.718711254,0.029488205,1,0
5.13589E-4,78.527796587,0.721095828,0.028988405,1,0
5.16423E-4,78.785535462,0.722200885,0.028488605,1,0
5.19209E-4,79.044593533,0.723279199,0.027988804,1,0
5.19817E-4,79.252438086,0.72351325,0.027588964,1,0
5.29534E-4,79.515150735,0.727202678,0.027089164,1,0
5.31205E-4,79.78018338,0.727827299,0.026589364,1,0
5.36954E-4,80.047820896,0.729954479,0.026089564,1,0
5.38291E-4,80.262849405,0.730444637,0.025689724,1,0
5.42841E-4,80.533357797,0.7320987,0.025189924,1,0
5.46041E-4,80.751357846,0.733249795,0.024790084,1,0
5.50636E-4,81.026161258,0.734885737,0.024290284,1,0
5.55034E-4,81.302790557,0.736432745,0.023790484,1,0
5.58928E-4,81.525812262,0.737787572,0.023390644,1,0
5.64995E-4,81.75158441,0.739870575,0.022990804,1,0
5.66461E-4,82.034455263,0.740369077,0.022491004,1,0
5.715E-4,82.262482561,0.742067769,0.022091164,1,0
5.77201E-4,82.549893583,0.743963077,0.021591363,1,0
5.81307E-4,82.781719164,0.745311098,0.021191523,1,0
5.84647E-4,83.014845293,0.74639695,0.020791683,1,0
5.88209E-4,83.308049018,0.747545218,0.020291883,1,0
5.92878E-4,83.54460353,0.749034346,0.019892043,1,0
6.00364E-4,83.783591337,0.751385668,0.019492203,1,0
6.05862E-4,84.024984938,0.753084721,0.019092363,1,0
6.08812E-4,84.26813502,0.753986607,0.018692523,1,0
6.10781E-4,84.511947294,0.754585215,0.018292683,1,0
6.14733E-4,84.757721165,0.755777408,0.017892843,1,0
6.1645E-4,85.003990989,0.756291977,0.017493003,1,0
6.2368E-4,85.252695762,0.758434682,0.017093163,1,0
6.30024E-4,85.503667684,0.76028408,0.016693323,1,0
6.33288E-4,85.756283741,0.761224612,0.016293483,1,0
6.3839E-4,86.011251419,0.762680027,0.015893643,1,0
6.42717E-4,86.267384121,0.763900613,0.015493802,1,0
6.45497E-4,86.525330992,0.764677927,0.015093962,1,0
6.47743E-4,86.784031278,0.765302473,0.014694122,1,0
6.52247E-4,87.044169398,0.76654488,0.014294282,1,0
6.61314E-4,87.307432284,0.769006258,0.013894442,1,0
6.72455E-4,87.508525148,0.771960673,0.013594562,1,0
6.76799E-4,87.778717959,0.773091996,0.013194722,1,0
6.81891E-4,88.050673956,0.774404301,0.012794882,1,0
6.89106E-4,88.25679985,0.776237631,0.012495002,1,0
6.90495E-4,88.532693194,0.776587319,0.012095162,1,0
6.98312E-4,88.811530878,0.778534444,0.011695322,1,0
7.00127E-4,89.021464307,0.778981542,0.011395442,1,0
7.09218E-4,89.30361452,0.781194736,0.010995602,1,0
7.21045E-4,89.518413597,0.784008493,0.010695722,1,0
7.28151E-4,89.808131504,0.785664534,0.010295882,1,0
7.3272E-4,90.027494932,0.786716126,0.009996002,1,0
7.40376E-4,90.322561775,0.788455016,0.009596162,1,0
7.42989E-4,90.54535428,0.789041954,0.009296281,1,0
7.48875E-4,90.769384489,0.790352461,0.008996401,1,0
7.65864E-4,91.07156797,0.794045391,0.008596561,1,0
7.68508E-4,91.30172868,0.794608249,0.008296681,1,0
7.73558E-4,91.533152086,0.795675156,0.007996801,1,0
7.83897E-4,91.76767615,0.797825304,0.007696921,1,0
8.00709E-4,92.006287339,0.80122647,0.007397041,1,0
8.17939E-4,92.330532626,0.804595368,0.006997201,1,0
8.25809E-4,92.577116437,0.806096544,0.006697321,1,0
8.30929E-4,92.826083823,0.807060745,0.006397441,1,0
8.44057E-4,93.07809238,0.809489947,0.006097561,1,0
8.53318E-4,93.333917387,0.81116719,0.005797681,1,0
8.55475E-4,93.504960285,0.811553506,0.005597761,1,0
8.70504E-4,93.763767989,0.814202466,0.005297881,1,0
8.81826E-4,94.026972498,0.816149432,0.004998001,1,0
8.9255E-4,94.293824651,0.817956309,0.004698121,1,0
9.14846E-4,94.566877695,0.821601454,0.004398241,1,0
9.21173E-4,94.750998278,0.822609453,0.004198321,1,0
9.60987E-4,95.037031306,0.828699851,0.003898441,1,0
9.74193E-4,95.327752705,0.830628644,0.003598561,1,0
1.00826E-3,95.528954445,0.835408984,0.003398641,1,0
1.02579E-3,95.834478702,0.837765463,0.00309876,1,0
1.08176E-3,96.046442483,0.844857786,0.00289884,1,0
1.08877E-3,96.264160962,0.845701787,0.00269892,1,0
1.10946E-3,96.594959384,0.848142736,0.00239904,1,0
1.14163E-3,96.82131803,0.851787694,0.00219912,1,0
1.16215E-3,97.051943005,0.854022209,0.0019992,1,0
1.1994E-3,97.288279396,0.857911923,0.00179928,1,0
1.20668E-3,97.52925912,0.858648137,0.00159936,1,0
1.37102E-3,97.794832885,0.873447459,0.00139944,1,0
1.47455E-3,98.084231501,0.881278185,0.00119952,1,0
1.50729E-3,98.382972351,0.883556131,0.0009996,1,0
1.54757E-3,98.537728893,0.886242121,0.00089964,1,0
1.66149E-3,98.868367739,0.893208978,0.00069972,1,0
1.74343E-3,99.042710742,0.897714973,0.00059976,1,0
1.82225E-3,99.406912829,0.90170456,0.00039984,1,0
1.8656E-3,99.593472589,0.903768482,0.00029988,1,0
1.94717E-3,99.78818921,0.907426526,0.00019992,1,0
2.11811E-3,100,0.914257062,0.00009996,1,0
