x,y,species logistic values
517.0,517.0,0.103500634
518.0,518.0,0.33977368
519.0,519.0,0.24679586
520.0,520.0,0.26415825
521.0,521.0,0.20024043
522.0,522.0,0.43308267
523.0,523.0,0.16307546
524.0,524.0,0.03877406
525.0,525.0,0.058247793
526.0,526.0,0.071186185
527.0,527.0,0.1716709
528.0,528.0,0.07067927
529.0,529.0,0.25447306
530.0,530.0,0.1907675
531.0,531.0,0.3159596
532.0,532.0,5.980008E-6
533.0,533.0,0.19686884
534.0,534.0,0.28904846
535.0,535.0,0.062108375
536.0,536.0,0.0042749112
537.0,537.0,0.04071864
538.0,538.0,0.2943468
539.0,539.0,0.28841448
540.0,540.0,0.70568246
541.0,541.0,0.084285475
542.0,542.0,0.18097664
543.0,543.0,0.2394457
544.0,544.0,0.21732333
545.0,545.0,0.07790671
546.0,546.0,0.074956685
547.0,547.0,0.067956835
548.0,548.0,0.060484625
549.0,549.0,0.0074853166
550.0,550.0,0.83633167
551.0,551.0,0.18819116
552.0,552.0,0.010575532
553.0,553.0,0.19006991
554.0,554.0,0.0040549873
555.0,555.0,0.2915354
556.0,556.0,0.17426881
557.0,557.0,7.782013E-4
558.0,558.0,0.066489615
559.0,559.0,6.4582267E-4
560.0,560.0,0.0040635346
561.0,561.0,0.030137014
562.0,562.0,0.3095603
563.0,563.0,0.15265173
564.0,564.0,0.17603123
565.0,565.0,0.85872316
566.0,566.0,0.011902893
567.0,567.0,0.17784096
568.0,568.0,0.50242484
569.0,569.0,0.115414344
570.0,570.0,0.3608304
571.0,571.0,0.56028867
572.0,572.0,0.4428681
573.0,573.0,0.37292773
574.0,574.0,0.31842712
575.0,575.0,3.2809774E-7
576.0,576.0,0.15524937
577.0,577.0,0.35141477
578.0,578.0,0.13637039
579.0,579.0,0.3469326
580.0,580.0,0.58264244
581.0,581.0,0.24546726
582.0,582.0,0.02890365
583.0,583.0,0.6457549
584.0,584.0,0.35335502
585.0,585.0,0.41490948
586.0,586.0,0.19168195
587.0,587.0,0.16862214
588.0,588.0,0.063771054
589.0,589.0,0.5145527
590.0,590.0,0.003398209
591.0,591.0,0.2775311
592.0,592.0,0.7655381
593.0,593.0,0.2670221
594.0,594.0,0.10278344
595.0,595.0,0.4638674
596.0,596.0,0.44038543
597.0,597.0,0.4102163
598.0,598.0,0.33687446
599.0,599.0,0.33294865
600.0,600.0,0.31315443
601.0,601.0,0.15397817
602.0,602.0,0.21356343
603.0,603.0,0.42545727
604.0,604.0,1.5628363E-4
605.0,605.0,0.15473315
606.0,606.0,0.0064059086
607.0,607.0,0.71966016
608.0,608.0,0.06392044
609.0,609.0,0.07182398
610.0,610.0,0.47425628
611.0,611.0,0.18826565
612.0,612.0,0.23133399
613.0,613.0,0.06483101
614.0,614.0,0.3118506
615.0,615.0,0.41469166
616.0,616.0,0.2011542
617.0,617.0,0.061972506
618.0,618.0,0.4939263
619.0,619.0,0.0114418445
620.0,620.0,0.05390371
621.0,621.0,0.070934676
622.0,622.0,0.42694616
623.0,623.0,0.017279714
624.0,624.0,0.5350303
625.0,625.0,0.38684025
626.0,626.0,0.005417432
627.0,627.0,0.35308462
628.0,628.0,0.31194714
629.0,629.0,0.18457852
630.0,630.0,0.38684842
631.0,631.0,0.51449466
632.0,632.0,0.17824553
633.0,633.0,0.33636028
634.0,634.0,0.36159146
635.0,635.0,0.22023623
636.0,636.0,0.46822312
637.0,637.0,0.06943824
638.0,638.0,0.08576244
639.0,639.0,0.39697614
640.0,640.0,0.031050323
641.0,641.0,0.61259955
642.0,642.0,0.3047515
643.0,643.0,0.13821308
644.0,644.0,0.21785685
645.0,645.0,0.4671472
646.0,646.0,0.15787157
647.0,647.0,0.27943248
648.0,648.0,0.54080886
649.0,649.0,0.061351188
650.0,650.0,0.1743759
651.0,651.0,0.3371028
652.0,652.0,0.5821135
653.0,653.0,0.15674137
654.0,654.0,0.24779019
655.0,655.0,0.41152185
656.0,656.0,0.21948682
657.0,657.0,0.0026327749
658.0,658.0,0.5518791
659.0,659.0,0.068783335
660.0,660.0,0.6273348
661.0,661.0,0.47743472
662.0,662.0,0.6208836
663.0,663.0,0.10049602
664.0,664.0,2.575957E-7
665.0,665.0,0.08285727
666.0,666.0,0.14945924
667.0,667.0,0.06228039
668.0,668.0,0.059648864
669.0,669.0,0.34066454
670.0,670.0,4.12823E-4
671.0,671.0,0.23958912
672.0,672.0,0.044884354
673.0,673.0,0.13698778
674.0,674.0,0.5111411
675.0,675.0,0.3364836
676.0,676.0,0.26668847
677.0,677.0,0.38712102
678.0,678.0,0.069416456
679.0,679.0,0.07785507
680.0,680.0,0.46556053
681.0,681.0,0.15154205
682.0,682.0,0.04081827
683.0,683.0,0.36161265
684.0,684.0,0.37119344
685.0,685.0,0.61225766
686.0,686.0,0.21898276
687.0,687.0,0.026256917
688.0,688.0,0.39280048
689.0,689.0,6.399435E-6
690.0,690.0,0.43085644
691.0,691.0,0.0975183
692.0,692.0,0.37714097
693.0,693.0,0.0030741335
694.0,694.0,0.056510936
695.0,695.0,0.14360698
696.0,696.0,0.08298464
697.0,697.0,0.118933946
698.0,698.0,0.24249578
699.0,699.0,0.1900607
700.0,700.0,0.49475896
701.0,701.0,0.45837727
702.0,702.0,0.43037793
703.0,703.0,0.13238032
704.0,704.0,0.24752656
705.0,705.0,2.6482012E-4
706.0,706.0,0.2239958
707.0,707.0,0.3535912
708.0,708.0,0.022121277
709.0,709.0,0.081038825
710.0,710.0,0.5957517
711.0,711.0,1.5657022E-5
712.0,712.0,0.06161257
713.0,713.0,0.5216988
714.0,714.0,0.19433998
715.0,715.0,0.6125961
716.0,716.0,0.0024937966
717.0,717.0,0.62788296
718.0,718.0,0.21087155
719.0,719.0,0.012291739
720.0,720.0,0.057411853
721.0,721.0,0.4866453
722.0,722.0,0.0063192467
723.0,723.0,0.3604601
724.0,724.0,0.08881626
725.0,725.0,0.18398882
726.0,726.0,0.0073770545
727.0,727.0,0.0039641284
728.0,728.0,0.44964904
729.0,729.0,0.5011531
730.0,730.0,0.16634658
731.0,731.0,0.0020802536
732.0,732.0,0.5282876
733.0,733.0,0.23241161
734.0,734.0,0.07504825
735.0,735.0,0.23079404
736.0,736.0,0.025256112
737.0,737.0,0.1194923
738.0,738.0,0.08131976
739.0,739.0,0.58458805
740.0,740.0,0.26688632
741.0,741.0,0.6651934
742.0,742.0,0.4297606
743.0,743.0,9.691092E-4
744.0,744.0,0.48630583
745.0,745.0,0.6732205
746.0,746.0,0.06566879
747.0,747.0,0.3058388
748.0,748.0,0.38455424
749.0,749.0,0.21953624
750.0,750.0,0.15297602
751.0,751.0,0.5654466
752.0,752.0,0.7193019
753.0,753.0,0.034541655
754.0,754.0,0.21431546
755.0,755.0,0.22518355
756.0,756.0,2.0292911E-5
757.0,757.0,0.6370172
758.0,758.0,0.016902836
759.0,759.0,0.010880244
760.0,760.0,0.07850082
761.0,761.0,0.453471
762.0,762.0,0.22543311
763.0,763.0,0.10538436
764.0,764.0,0.05937414
765.0,765.0,0.21114725
766.0,766.0,0.0050203274
767.0,767.0,0.076437704
768.0,768.0,0.46916682
769.0,769.0,0.046186868
770.0,770.0,0.19065557
771.0,771.0,0.07202391
772.0,772.0,0.44499296
773.0,773.0,0.25832963
774.0,774.0,0.17617539
775.0,775.0,0.677065
776.0,776.0,0.18650305
777.0,777.0,0.0022280551
778.0,778.0,0.0019517839
779.0,779.0,0.40113065
780.0,780.0,0.4823448
781.0,781.0,0.26951954
782.0,782.0,0.3494784
783.0,783.0,0.27166742
784.0,784.0,0.0999514
785.0,785.0,0.005338822
786.0,786.0,0.026852366
787.0,787.0,0.206183
788.0,788.0,0.6813219
789.0,789.0,7.2396724E-5
790.0,790.0,2.1901317E-6
791.0,791.0,0.096207745
792.0,792.0,0.0061684866
793.0,793.0,0.6037511
794.0,794.0,0.16820978
795.0,795.0,0.2738137
