Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
4.04892E-4,36.262465415,0.473446913,0.071164787,0.105263158,0
4.09973E-4,36.506803884,0.476556348,0.070565925,0.105263158,0
4.14869E-4,36.754006057,0.479518743,0.069967063,0.105263158,0
4.18143E-4,37.004093782,0.481481213,0.0693682,0.105263158,0
4.21999E-4,37.256337991,0.483773234,0.068769338,0.105263158,0
4.26306E-4,37.511293226,0.486309253,0.068170476,0.105263158,0
4.2736E-4,37.767520764,0.486926339,0.067571614,0.157894737,0
4.28749E-4,38.024258972,0.487736753,0.066972752,0.157894737,0
4.3153E-4,38.282763213,0.489352205,0.06637389,0.157894737,0
4.37231E-4,38.543291639,0.492632379,0.065775027,0.157894737,0
4.38751E-4,38.762509722,0.49349994,0.065275976,0.157894737,0
4.4258E-4,39.027315189,0.49567196,0.064677113,0.157894737,0
4.45953E-4,39.293801362,0.497570198,0.064078251,0.157894737,0
4.48765E-4,39.517810084,0.499141713,0.0635792,0.157894737,0
4.55665E-4,39.78941545,0.502955789,0.062980337,0.157894737,0
4.57989E-4,40.018121893,0.504227802,0.062481286,0.157894737,0
4.64972E-4,40.296004301,0.50801008,0.061882423,0.157894737,0
4.68832E-4,40.529357293,0.510076292,0.061383372,0.157894737,0
4.79219E-4,40.766939524,0.515551099,0.06088432,0.157894737,0
4.83391E-4,41.00768677,0.517715708,0.060385268,0.157894737,0
4.8729E-4,41.250403226,0.519721102,0.059886216,0.157894737,0
4.91139E-4,41.5435996,0.521684923,0.059287354,0.157894737,0
4.99527E-4,41.79108415,0.525908859,0.058788302,0.157894737,0
5.01814E-4,42.041480396,0.527047716,0.05828925,0.157894737,0
5.05272E-4,42.293341696,0.528758974,0.057790199,0.157894737,0
5.08671E-4,42.546889898,0.530429555,0.057291147,0.157894737,0
5.12152E-4,42.751491856,0.532127774,0.056891905,0.157894737,0
5.16846E-4,43.009384039,0.534398669,0.056392854,0.157894737,0
5.24359E-4,43.270264985,0.537987194,0.055893802,0.157894737,0
5.36035E-4,43.536370053,0.543456524,0.05539475,0.157894737,0
5.39117E-4,43.751621047,0.544878889,0.054995509,0.157894737,0
5.44467E-4,44.022520812,0.54732651,0.054496457,0.157894737,0
5.51005E-4,44.29610469,0.550282221,0.053997405,0.157894737,0
5.55238E-4,44.517559632,0.552175235,0.053598163,0.210526316,0
5.59744E-4,44.79638811,0.554173188,0.053099112,0.210526316,0
5.7028E-4,45.022624255,0.558775615,0.05269987,0.210526316,0
5.7374E-4,45.251341328,0.560266463,0.052300629,0.210526316,0
5.7568E-4,45.538914582,0.561097882,0.051801577,0.210526316,0
5.80661E-4,45.770408601,0.563218362,0.051402336,0.210526316,0
5.8494E-4,46.003705058,0.565023478,0.051003094,0.210526316,0
5.89964E-4,46.297055396,0.567124495,0.050504042,0.210526316,0
5.94902E-4,46.534183153,0.569169368,0.050104801,0.210526316,0
5.98611E-4,46.773483754,0.570692986,0.049705559,0.210526316,0
6.01303E-4,47.013448679,0.571791873,0.049306318,0.210526316,0
6.05347E-4,47.255110608,0.5734321,0.048907077,0.210526316,0
6.14752E-4,47.55923962,0.577198974,0.048408025,0.210526316,0
6.19497E-4,47.806548749,0.579074285,0.048008783,0.210526316,0
6.23215E-4,48.055250079,0.58053196,0.047609542,0.210526316,0
6.31778E-4,48.306769811,0.583851668,0.0472103,0.210526316,0
6.35554E-4,48.560475146,0.585298794,0.046811059,0.263157895,0
6.40037E-4,48.752169741,0.587003544,0.046511628,0.263157895,0
6.43575E-4,49.009137472,0.588339603,0.046112386,0.263157895,0
6.47878E-4,49.267550307,0.589952293,0.045713145,0.263157895,0
6.51981E-4,49.527456939,0.591478801,0.045313904,0.263157895,0
6.61739E-4,49.791116966,0.595063435,0.044914662,0.263157895,0
6.72392E-4,50.058042258,0.598905696,0.044515421,0.263157895,0
6.76824E-4,50.260560062,0.600482906,0.04421599,0.263157895,0
6.85389E-4,50.533239567,0.603496031,0.043816748,0.263157895,0
6.88936E-4,50.808167432,0.604730326,0.043417507,0.263157895,0
6.9308E-4,51.015723199,0.606163019,0.043118076,0.315789474,0
7.05243E-4,51.296891779,0.610308407,0.042718834,0.315789474,0
7.09407E-4,51.50947158,0.611707488,0.042419403,0.315789474,0
7.12731E-4,51.794125607,0.612817523,0.042020162,0.315789474,0
7.14814E-4,52.008506789,0.613509445,0.041720731,0.315789474,0
7.22618E-4,52.29669374,0.616081202,0.041321489,0.315789474,0
7.25394E-4,52.513834545,0.61698752,0.041022058,0.315789474,0
7.3779E-4,52.806183302,0.620983852,0.040622817,0.315789474,0
7.40074E-4,53.02799107,0.621710824,0.040323386,0.315789474,0
7.45246E-4,53.251356511,0.623347535,0.040023954,0.315789474,0
7.48148E-4,53.550212258,0.624259327,0.039624713,0.315789474,0
7.5469E-4,53.775855622,0.626299369,0.039325282,0.315789474,0
7.62129E-4,54.004154641,0.628592378,0.039025851,0.315789474,0
7.67041E-4,54.31016552,0.63009074,0.038626609,0.315789474,0
7.72107E-4,54.541754699,0.631623874,0.038327178,0.315789474,0
7.76081E-4,54.773971953,0.632817682,0.038027747,0.315789474,0
7.78828E-4,55.007557005,0.633638219,0.037728316,0.315789474,0
7.85459E-4,55.32061661,0.635603987,0.037329075,0.315789474,0
7.88904E-4,55.556644922,0.636617017,0.037029644,0.315789474,0
7.91251E-4,55.793903282,0.637303854,0.036730213,0.315789474,0
7.97389E-4,56.032379081,0.639088211,0.036430782,0.315789474,0
8.02756E-4,56.272421485,0.640634177,0.03613135,0.315789474,0
8.06543E-4,56.514154981,0.641716897,0.035831919,0.315789474,0
8.082E-4,56.756508976,0.64218856,0.035532488,0.315789474,0
8.11102E-4,57.080428556,0.643011882,0.035133247,0.315789474,0
8.1407E-4,57.32452658,0.643849807,0.034833816,0.315789474,0
8.2218E-4,57.569805715,0.646119575,0.034534385,0.315789474,0
8.26473E-4,57.817575218,0.647309559,0.034234954,0.315789474,0
8.32792E-4,58.06720984,0.649046468,0.033935523,0.315789474,0
8.36471E-4,58.318031417,0.650049777,0.033636091,0.315789474,0
8.40184E-4,58.569774006,0.651056758,0.03333666,0.315789474,0
8.43122E-4,58.822162723,0.65184947,0.033037229,0.368421053,0
8.4789E-4,59.075917893,0.653128153,0.032737798,0.368421053,0
8.53309E-4,59.331348363,0.654570012,0.032438367,0.368421053,0
8.56617E-4,59.502614415,0.65544426,0.032238746,0.368421053,0
8.61751E-4,59.76038733,0.656792573,0.031939315,0.368421053,0
8.65134E-4,60.019572961,0.657675045,0.031639884,0.421052632,0
8.69154E-4,60.279635514,0.65871809,0.031340453,0.421052632,0
8.73562E-4,60.541135443,0.659854365,0.031041022,0.473684211,0
8.7537E-4,60.803689711,0.660318211,0.030741591,0.473684211,0
8.87921E-4,61.069339508,0.663504193,0.03044216,0.473684211,0
9.00675E-4,61.338550977,0.666680918,0.030142729,0.473684211,0
9.01076E-4,61.518734348,0.666779691,0.029943108,0.473684211,0
9.02502E-4,61.789379221,0.667131009,0.029643677,0.473684211,0
9.05077E-4,62.060651928,0.66776334,0.029344246,0.473684211,0
9.10574E-4,62.333392293,0.669105316,0.029044815,0.473684211,0
9.16528E-4,62.51627388,0.67054668,0.028845194,0.473684211,0
9.23194E-4,62.792856041,0.672145784,0.028545763,0.473684211,0
9.27002E-4,63.070620882,0.673052131,0.028246332,0.473684211,0
9.32968E-4,63.256905501,0.674462334,0.028046711,0.473684211,0
9.39358E-4,63.538000893,0.675959249,0.02774728,0.473684211,0
9.44173E-4,63.820673387,0.677078008,0.027447849,0.473684211,0
9.48536E-4,64.010348102,0.678085312,0.027248228,0.473684211,0
9.64016E-4,64.297356066,0.681608715,0.026948797,0.473684211,0
9.67859E-4,64.587226104,0.68247136,0.026649366,0.473684211,0
9.7258E-4,64.781577728,0.683525071,0.026449745,0.473684211,0
9.77207E-4,65.074359252,0.684550728,0.026150314,0.473684211,0
9.85081E-4,65.270720746,0.68628111,0.025950694,0.473684211,0
9.91626E-4,65.567416059,0.687705266,0.025651263,0.473684211,0
9.93824E-4,65.766173675,0.688180465,0.025451642,0.473684211,0
1.00075E-3,66.065897527,0.689668225,0.025152211,0.473684211,0
1.00574E-3,66.266751947,0.69073259,0.02495259,0.473684211,0
1.0121E-3,66.569580063,0.692077292,0.024653159,0.473684211,0
1.01652E-3,66.772774306,0.693004186,0.024453538,0.473684211,0
1.02383E-3,67.078548279,0.694527,0.024154107,0.473684211,0
1.02757E-3,67.283827923,0.695300237,0.023954486,0.473684211,0
1.03237E-3,67.592959063,0.69628652,0.023655055,0.473684211,0
1.03746E-3,67.800429653,0.697326956,0.023455435,0.473684211,0
1.03914E-3,68.008114466,0.697667034,0.023255814,0.473684211,0
1.04667E-3,68.32160845,0.699187972,0.022956383,0.473684211,0
1.04887E-3,68.531187137,0.699629254,0.022756762,0.473684211,0
1.05424E-3,68.846902559,0.700702315,0.022457331,0.473684211,0
1.05495E-3,69.057825261,0.700843098,0.02225771,0.473684211,0
1.05808E-3,69.269169859,0.701463181,0.02205809,0.473684211,0
1.0626E-3,69.58717981,0.702355613,0.021758659,0.473684211,0
1.0694E-3,69.800427749,0.703686507,0.021559038,0.473684211,0
1.07257E-3,70.014826635,0.704303463,0.021359417,0.526315789,0
1.08029E-3,70.337862003,0.705795873,0.021059986,0.526315789,0
1.086E-3,70.554934259,0.706889262,0.020860365,0.526315789,0
1.09125E-3,70.772936136,0.707886696,0.020660745,0.526315789,0
1.10865E-3,71.103619308,0.711148014,0.020361314,0.526315789,0
1.11154E-3,71.325647265,0.711681965,0.020161693,0.526315789,0
1.11226E-3,71.548071706,0.711815476,0.019962072,0.526315789,0
1.11556E-3,71.771064682,0.712423116,0.019762451,0.526315789,0
1.11715E-3,72.106010073,0.712714542,0.01946302,0.526315789,0
1.12131E-3,72.329899365,0.713475397,0.0192634,0.526315789,0
1.12224E-3,72.554344337,0.713643904,0.019063779,0.526315789,0
1.12651E-3,72.77946122,0.714419931,0.018864158,0.526315789,0
1.12975E-3,73.005221696,0.715005681,0.018664537,0.526315789,0
1.13766E-3,73.345841723,0.716423954,0.018365106,0.526315789,0
1.13904E-3,73.57361818,0.716671326,0.018165486,0.526315789,0
1.13952E-3,73.80151988,0.716756977,0.017965865,0.526315789,0
1.14191E-3,74.029679591,0.717182037,0.017766244,0.526315789,0
1.14995E-3,74.259377732,0.718602467,0.017566623,0.526315789,0
1.15215E-3,74.604813921,0.718989336,0.017267192,0.526315789,0
1.1557E-3,74.835788781,0.719609366,0.017067572,0.526315789,0
1.16264E-3,75.067622025,0.72081571,0.016867951,0.526315789,0
1.16794E-3,75.301088357,0.721731382,0.01666833,0.526315789,0
1.17221E-3,75.535121625,0.722462576,0.016468709,0.526315789,0
1.17393E-3,75.769787481,0.722757348,0.016269089,0.526315789,0
1.17973E-3,76.005390426,0.723744161,0.016069468,0.526315789,0
1.18643E-3,76.360691315,0.724875123,0.015770037,0.526315789,0
1.18652E-3,76.597994367,0.724890092,0.015570416,0.526315789,0
1.18734E-3,76.835445927,0.725026539,0.015370795,0.526315789,0
1.19026E-3,77.07333124,0.725516617,0.015171175,0.578947368,0
1.19266E-3,77.311652288,0.725917794,0.014971554,0.578947368,0
1.20255E-3,77.551410008,0.727557985,0.014771933,0.631578947,0
1.20557E-3,77.792229653,0.728053935,0.014572313,0.631578947,0
1.21475E-3,78.034829909,0.729554219,0.014372692,0.631578947,0
1.22297E-3,78.279058319,0.730882408,0.014173071,0.684210526,0
1.22686E-3,78.524080563,0.731505957,0.01397345,0.684210526,0
1.23122E-3,78.77008646,0.732203107,0.01377383,0.684210526,0
1.23631E-3,79.01710116,0.733011491,0.013574209,0.684210526,0
1.24551E-3,79.265391331,0.734459084,0.013374588,0.684210526,0
1.25144E-3,79.515113578,0.735384084,0.013174968,0.684210526,0
1.25304E-3,79.765681788,0.735633879,0.012975347,0.684210526,0
1.25671E-3,80.016877004,0.736202116,0.012775726,0.684210526,0
1.2651E-3,80.269720212,0.73749223,0.012576105,0.684210526,0
1.26685E-3,80.523041168,0.737759466,0.012376485,0.684210526,0
1.27358E-3,80.777408732,0.738783846,0.012176864,0.684210526,0
1.27572E-3,81.032381868,0.739107337,0.011977243,0.736842105,0
1.28243E-3,81.288799714,0.740117955,0.011777623,0.736842105,0
1.29184E-3,81.547008563,0.741520553,0.011578002,0.736842105,0
1.29922E-3,81.806801873,0.742611964,0.011378381,0.736842105,0
1.30004E-3,82.066790285,0.742732455,0.01117876,0.736842105,0
1.30796E-3,82.327763658,0.743890943,0.01097914,0.736842105,0
1.31113E-3,82.589868478,0.744352286,0.010779519,0.736842105,0
1.31564E-3,82.852993842,0.745005324,0.010579898,0.789473684,0
1.32259E-3,83.116914716,0.746004029,0.010380277,0.789473684,0
1.32728E-3,83.382109619,0.746674468,0.010180657,0.789473684,0
1.34143E-3,83.516252719,0.748675127,0.010080846,0.789473684,0
1.3575E-3,83.786470053,0.750909137,0.009881226,0.789473684,0
1.36207E-3,84.058476074,0.751537363,0.009681605,0.789473684,0
1.36574E-3,84.331412562,0.752039612,0.009481984,0.789473684,0
1.37266E-3,84.60564525,0.752979996,0.009282364,0.789473684,0
1.37345E-3,84.880288265,0.753086994,0.009082743,0.789473684,0
1.37651E-3,85.01793964,0.753501631,0.008982932,0.789473684,0
1.39282E-3,85.296362023,0.755682928,0.008783312,0.789473684,0
1.40056E-3,85.576238573,0.75670453,0.008583691,0.789473684,0
1.40776E-3,85.857759429,0.757647522,0.00838407,0.789473684,0
1.41455E-3,86.140114105,0.758529103,0.00818445,0.789473684,0
1.41573E-3,86.281687539,0.758682547,0.008084639,0.789473684,0
1.41837E-3,86.565243972,0.759023252,0.007885018,0.789473684,0
1.42366E-3,86.849737479,0.759702692,0.007685398,0.789473684,0
1.42773E-3,87.135108371,0.76022397,0.007485777,0.789473684,0
1.432E-3,87.278307923,0.760767283,0.007385967,0.789473684,0
1.45381E-3,87.567924944,0.763507546,0.007186346,0.789473684,0
1.46675E-3,87.86055062,0.765103797,0.006986725,0.789473684,0
1.47568E-3,88.00811839,0.766193181,0.006886915,0.789473684,0
1.49361E-3,88.305432172,0.7683496,0.006687294,0.789473684,0
1.4996E-3,88.605097677,0.769062183,0.006487673,0.789473684,0
1.51354E-3,88.756451968,0.770701232,0.006387863,0.789473684,0
1.51452E-3,89.059333169,0.770815636,0.006188242,0.789473684,0
1.51908E-3,89.362915553,0.771345972,0.005988622,0.789473684,0
1.52003E-3,89.514918318,0.771455897,0.005888811,0.789473684,0
1.52373E-3,89.819611734,0.771884355,0.005689191,0.789473684,0
1.52712E-3,90.12481516,0.772275354,0.00548957,0.789473684,0
1.53226E-3,90.278041623,0.772866533,0.005389759,0.789473684,0
1.53874E-3,90.585743063,0.773605849,0.005190139,0.789473684,0
1.55914E-3,90.897435203,0.775904764,0.004990518,0.842105263,0
1.56843E-3,91.05427788,0.776935235,0.004890708,0.842105263,0
1.60443E-3,91.374529522,0.780843589,0.004691087,0.842105263,0
1.61159E-3,91.535688291,0.781604567,0.004591277,0.842105263,0
1.62611E-3,91.860806887,0.783131875,0.004391656,0.842105263,0
1.62934E-3,92.023740499,0.783468432,0.004291845,0.842105263,0
1.63707E-3,92.350488043,0.784270687,0.004092225,0.842105263,0
1.64689E-3,92.515177408,0.785281209,0.003992414,0.842105263,0
1.65569E-3,92.84600524,0.786177808,0.003792794,0.842105263,0
1.66678E-3,93.012683169,0.787298045,0.003692983,0.842105263,0
1.70551E-3,93.351296013,0.791119697,0.003493363,0.842105263,0
1.70808E-3,93.522103608,0.791367699,0.003393552,0.842105263,0
1.72802E-3,93.865753043,0.793277832,0.003193932,0.894736842,0
1.73126E-3,94.03887921,0.793585042,0.003094121,0.894736842,0
1.74959E-3,94.388448049,0.795304524,0.0028945,0.894736842,0
1.74978E-3,94.563426098,0.7953225,0.00279469,0.894736842,0
1.77802E-3,94.916541994,0.797916108,0.002595069,0.894736842,0
1.79025E-3,95.09556666,0.799019134,0.002495259,0.894736842,0
1.82706E-3,95.278272699,0.802267995,0.002395449,0.894736842,0
1.83813E-3,95.645482761,0.803224083,0.002195828,0.894736842,0
1.86382E-3,95.831864287,0.805408541,0.002096018,0.894736842,0
1.88033E-3,96.019897371,0.806787473,0.001996207,0.894736842,0
1.89453E-3,96.398275571,0.80795769,0.001796586,0.894736842,0
